PMID,Title,Abstract,DOI,is_plant_research,plant_confidence,is_lipid_relevant,lipid_confidence,plant_species,lipid_topics,classification_result,raw_response,parse_status,category_id,category_name
23958679,Preparation and upgrading of hydrocarbon oil from deoxy-liquefaction of oil crop.,"Deoxy-liquefaction of cotton seed in husk was carried out to produce hydrocarbon oil at different temperatures (400-500 °C). Results indicated that at 450 °C, the obtained oil had a maximum alkanes value of 49.58% with a low oxygen content (1.4%) resulting in the increase of HHV (43.8 MJ kg(-1)), whereas the oil contained considerable nitrogenous compounds. In the presence of γ-Al2O3-CuO catalyst, at 450 °C nitrogen content in the oil dropped 20%, exhibiting the activity of catalysis for denitrification, when the content of alkanes rose to 54.91%; by vacuum distillation, the oil was then separated into light/heavy fractions which showed that they both possessed rich carbon and hydrogen with low oxygen contents. The light fractions were much the same as that of gasoline, while the heavy fractions were close to diesel, which laid the foundation of further treatment and applications.",10.1016/j.biortech.2013.07.120,True,high,True,high,"[""cotton""]","[""hydrocarbon production from plant oil"", ""deoxygenation of lipids"", ""catalytic denitrification""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""cotton""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""Deoxy-liquefaction of cotton seed in husk was carried out to produce hydrocarbon oil at different temperatures (400-500\u202f\u00b0C)."", ""In the presence of \u03b3\u2011Al\u2082O\u2083\u2011CuO catalyst, at 450\u202f\u00b0C nitrogen content in the oil dropped 20%, exhibiting the activity of catalysis for denitrification, when the content of alkanes rose to 54.91%.""], ""explanation"": ""The study converts the lipid-rich cotton seed oil through deoxy\u2011liquefaction into hydrocarbon oil, directly involving fatty acid/lipid transformation processes."", ""specific_topics"": [""hydrocarbon production from plant oil"", ""deoxygenation of lipids"", ""catalytic denitrification""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
20101470,"DGAT1, DGAT2 and PDAT expression in seeds and other tissues of epoxy and hydroxy fatty acid accumulating plants.","Triacylglycerol (TAG) is the main storage lipid in plants. Acyl-CoA: diacylglycerol acyltransferase (DGAT1 and DGAT2) and phospholipid: diacylglycerol acyltransferase (PDAT) can catalyze TAG synthesis. It is unclear how these three independent genes are regulated in developing seeds, and particularly if they have specific functions in the high accumulation of unusual fatty acids in seed oil. The expression patterns of DGAT1, DGAT2 and a PDAT in relation to the accumulation of oil and epoxy and hydroxy fatty acids in developing seeds of the plant species Vernonia galamensis, Euphorbia lagascae, Stokesia laevis and castor that accumulate high levels of these fatty acids in comparison with soybean and Arabidopsis were investigated. The expression patterns of DGAT1, DGAT2 and the PDAT are consistent with all three enzymes playing a role in the high epoxy or hydroxy fatty acid accumulation in developing seeds of these plants. PDAT and DGAT2 transcript levels are present at much higher levels in developing seeds of epoxy and hydroxy fatty acid accumulating plants than in soybeans or Arabidopsis. Moreover, PDAT, DGAT1 and DGAT2 are found to be expressed in many different plant tissues, suggesting that these enzymes may have other roles in addition to seed oil accumulation. DGAT1 appears to be a major enzyme for seed oil accumulation at least in Arabidopsis and soybeans. For the epoxy and hydroxy fatty acid accumulating plants, DGAT2 and PDAT also show expression patterns consistent with a role in the selective accumulation of these unusual fatty acids in seed oil.",10.1007/s11745-010-3385-4,True,high,True,high,"[""Vernonia galamensis"", ""Euphorbia lagascae"", ""Stokesia laevis"", ""castor""]","[""gene expression regulation"", ""fatty acid biosynthesis"", ""lipid metabolism""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""Vernonia galamensis"", ""Euphorbia lagascae"", ""Stokesia laevis"", ""castor""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""Triacylglycerol (TAG) is the main storage lipid in plants."", ""Acyl-CoA: diacylglycerol acyltransferase (DGAT1 and DGAT2) and phospholipid: diacylglycerol acyltransferase (PDAT) can catalyze TAG synthesis.""], ""explanation"": ""The study focuses on the expression of key enzymes involved in triacylglycerol synthesis and their role in the accumulation of unusual fatty acids in plant seeds, directly addressing lipid metabolism and fatty acid biosynthesis."", ""specific_topics"": [""gene expression regulation"", ""fatty acid biosynthesis"", ""lipid metabolism""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
9270974,Characterization of polar and nonpolar seed lipid classes from highly saturated fatty acid sunflower mutants.,"The seed lipids from five sunflower mutants, two with high palmitic acid contents, one of them in high oleic background, and three with high stearic acid contents, have been characterized. All lipid classes of these mutant seeds have increased saturated fatty acid content although triacylglycerols had the highest levels. The increase in saturated fatty acids was mainly at the expense of oleic acid while linoleic acid levels remained unchanged. No difference between mutants and standard sunflower lines used as controls was found in minor fatty acids: linolenic, arachidic, and behenic. In the high-palmitic mutants palmitoleic acid (16:1n-7) and some palmitolinoleic acid (16:2n-7, 16:2n-4) also appeared. Phosphatidylinositol, the lipid with the highest palmitic acid content in controls, also had the highest content of palmitic or stearic acids, depending on the mutant type, suggesting that saturated fatty acids are needed for its physiological function. Positional analysis showed that mutant oils have very low content of saturated fatty acids in the sn-2 position of triacylglycerols, between the content of olive oil and cocoa butter.",10.1007/s11745-997-0106-0,True,high,True,high,"[""sunflower""]","[""fatty acid composition"", ""triacylglycerol profiling"", ""phospholipid analysis""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""sunflower""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""The seed lipids from five sunflower mutants, two with high palmitic acid contents, one of them in high oleic background, and three with high stearic acid contents, have been characterized."", ""All lipid classes of these mutant seeds have increased saturated fatty acid content although triacylglycerols had the highest levels."", ""Phosphatidylinositol, the lipid with the highest palmitic acid content in controls, also had the highest content of palmitic or stearic acids, depending on the mutant type, suggesting that saturated fatty acids are needed for its physiological function.""], ""explanation"": ""The study focuses on characterizing various lipid classes, including triacylglycerols and phospholipids, in sunflower seeds, specifically analyzing changes in saturated fatty acid composition across different mutants."", ""specific_topics"": [""fatty acid composition"", ""triacylglycerol profiling"", ""phospholipid analysis""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
17132453,Spectroscopic assessment of Australian cotton waxes.,"An investigation into the spectroscopic analysis of cotton waxes on Australian cottons was undertaken. The chemical composition of cotton wax is complex and contains a number of lipid classes. Infrared transmission spectroscopy coupled with principal component analysis was found to be capable of discriminating between solvent-extracted cotton waxes with differences in their alkyl functionality. Based on high-performance thin-layer chromatography (HPTLC) results, these differences were associated with an increase in levels of the alkane wax component. On the basis of these results, a photo-acoustic spectroscopic method was developed that could be used to distinguish raw cottons on the basis of these differences. This method was utilized to screen cottons from the Cotton Seed Distributors 2001 seed trial. A preliminary assessment of the scouring and dyeing properties of the various cottons, identified using the photo-acoustic method, was carried out. The results tended to confirm that cottons with increased alkyl functionality, most likely associated with alkane wax, were more difficult to remove and residual wax on the fiber acted as a barrier to dyestuff penetration, thus lowering color yield.",10.1366/000370206778999021,True,high,True,high,"[""cotton""]","[""lipid composition"", ""alkane wax""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""cotton""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""The chemical composition of cotton wax is complex and contains a number of lipid classes."", ""Based on high-performance thin-layer chromatography (HPTLC) results, these differences were associated with an increase in levels of the alkane wax component.""], ""explanation"": ""The study analyzes cotton wax, explicitly mentioning its complex lipid composition and focusing on alkane wax components, indicating direct investigation of lipid classes within plant material."", ""specific_topics"": [""lipid composition"", ""alkane wax""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
8864847,Characterization of seed oil bodies and their surface oleosin isoforms from rice embryos.,"Plant seeds store triacylglycerols in discrete organelles called oil bodies. An oil body stores a matrix of triacylglycerols surrounded by phospholipids and alkaline proteins termed oleosins. Oil bodies in rice seeds are present in embryos and aleurone layers. They do not coalesce in crowded environments, as observed on electron microscopy. The detected isoelectric point of purified rice oil bodies is pH 6.2. This implies that rice oil bodies possess a negatively charged surface at neutral pH. The suspension of rice oil bodies in pH 6.5 buffer induces aggregation. Presumably, the negatively charged surface causes electrostatic repulsion that maintains rice oil bodies as discrete organelles. Rice oil bodies lose their integrity on trypsin treatment. Undoubtedly, oleosins play an important role in the stability of oil bodies. There are two oleosin isoforms in rice oil bodies. Antibodies raised against these two homologous isoforms do not cross-recognize each other. Both isoforms are restricted to oil bodies, as detected on immuno-assaying. Partial amino acid sequences of these two isoforms were obtained, and compared with the deduced sequences of two maize and two rice oleosin genes. The comparison confirmed that the two major proteins in rice oil bodies are the two oleosin isoforms.",10.1093/oxfordjournals.jbchem.a021396,True,high,True,high,"[""Oryza sativa""]","[""oil bodies"", ""triacylglycerols"", ""oleosins""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""Oryza sativa""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""Plant seeds store triacylglycerols in discrete organelles called oil bodies."", ""Oil bodies in rice seeds are present in embryos and aleurone layers.""], ""explanation"": ""The study characterizes oil bodies, which are lipid\u2011rich organelles storing triacylglycerols, and examines the proteins (oleosins) that stabilize them, directly addressing lipid composition and organization."", ""specific_topics"": [""oil bodies"", ""triacylglycerols"", ""oleosins""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
8981833,[Effect of formation of surface complex between hydroxypropylcellulose and sodium dodecylsulfate on dispersion/flocculation of O/W-type emulsion of soybean oil].,"An O/W-type emulsion of soybean oil (theta v = 0.05) was prepared in the presence of various concentrations of hydroxypropylcellulose (HPC) and sodium dodecylsulfate (SDS). The mean diameter (d) of secondary particles of the oil droplets decreased with concentrations of SDS and HPC after attaining a maximum at [SDS] = 5 mmol/dm3 and [HPC] = 10(-3) g/dl, while the relative viscosity (eta rel) of the emulsion increased with an SDS concentration after attaining a minimum around 5 mmol/dl3 when the HPC concentration was kept constant. These facts were explained in terms of the formulation of a surface complex by hydrophobic interaction between SDS and HPC adsorbed on the surface of the droplets. When the concentration of SDS is low, it bridges between the HPC segments intra- and intermolecularly on and between the particles, resulting in shrinking of the HPC surface layers as well as in bridging among the particles. Therefore, the total volume of the secondary particles effective on eta rel decreases while the d-value increases with the SDS concentration. When the concentration becomes high, binding ratio of SDS to HPC also increases and the segments are repulsive each other owing to the negative charges given by the bound SDS. As a result, the adsorption layer swells and the secondary particles are redispersed. This fact causes an increase in eta rel and a decrease in d-value with a concentration of added SDS.",10.1248/yakushi1947.116.11_892,True,high,True,high,"[""soybean""]","[""emulsion stability"", ""surface complexation"", ""viscosity"", ""droplet size""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""soybean""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""An O/W-type emulsion of soybean oil (theta v = 0.05) was prepared in the presence of various concentrations of hydroxypropylcellulose (HPC) and sodium dodecylsulfate (SDS)."", ""The mean diameter (d) of secondary particles of the oil droplets decreased with concentrations of SDS and HPC after attaining a maximum at [SDS] = 5 mmol/dm3 and [HPC] = 10(-3) g/dl, while the relative viscosity (eta rel) of the emulsion increased with an SDS concentration after attaining a minimum around 5 mmol/dl3 when the HPC concentration was kept constant.""], ""explanation"": ""The study examines the physical behavior of soybean oil droplets in an oil-in-water emulsion, focusing on how surfactant and polymer concentrations affect droplet size and viscosity\u2014key aspects of lipid processing and emulsion technology."", ""specific_topics"": [""emulsion stability"", ""surface complexation"", ""viscosity"", ""droplet size""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
23940319,Tandem oleosin genes in a cluster acquired in Brassicaceae created tapetosomes and conferred additive benefit of pollen vigor.,"During evolution, genomes expanded via whole-genome, segmental, tandem, and individual-gene duplications, and the emerged redundant paralogs would be eliminated or retained owing to selective neutrality or adaptive benefit and further functional divergence. Here we show that tandem paralogs can contribute adaptive quantitative benefit and thus have been retained in a lineage-specific manner. In Brassicaceae, a tandem oleosin gene cluster of five to nine paralogs encodes ample tapetum-specific oleosins located in abundant organelles called tapetosomes in flower anthers. Tapetosomes coordinate the storage of lipids and flavonoids and their transport to the adjacent maturing pollen as the coat to serve various functions. Transfer-DNA and siRNA mutants of Arabidopsis thaliana with knockout and knockdown of different tandem oleosin paralogs had quantitative and correlated loss of organized structures of the tapetosomes, pollen-coat materials, and pollen tolerance to dehydration. Complementation with the knockout paralog restored the losses. Cleomaceae is the family closest to Brassicaceae. Cleome species did not contain the tandem oleosin gene cluster, tapetum oleosin transcripts, tapetosomes, or pollen tolerant to dehydration. Cleome hassleriana transformed with an Arabidopsis oleosin gene for tapetum expression possessed primitive tapetosomes and pollen tolerant to dehydration. We propose that during early evolution of Brassicaceae, a duplicate oleosin gene mutated from expression in seed to the tapetum. The tapetum oleosin generated primitive tapetosomes that organized stored lipids and flavonoids for their effective transfer to the pollen surface for greater pollen vitality. The resulting adaptive benefit led to retention of tandem-duplicated oleosin genes for production of more oleosin and modern tapetosomes.",10.1073/pnas.1305299110,True,high,True,high,"[""Arabidopsis thaliana"", ""Cleome hassleriana""]","[""lipid storage"", ""oleosin function"", ""tapetosome formation""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""Arabidopsis thaliana"", ""Cleome hassleriana""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""Tapetosomes coordinate the storage of lipids and flavonoids and their transport to the adjacent maturing pollen as the coat to serve various functions."", ""The tapetum oleosin generated primitive tapetosomes that organized stored lipids and flavonoids for their effective transfer to the pollen surface for greater pollen vitality.""], ""explanation"": ""The study focuses on oleosin proteins that bind and organize lipids within tapetosomes, which are essential for delivering lipids and flavonoids to developing pollen, directly implicating lipid metabolism and transport processes."", ""specific_topics"": [""lipid storage"", ""oleosin function"", ""tapetosome formation""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
29120761,Complex formation between starch and stearic acid: Effect of enzymatic debranching for starch.,"Effect of debranching for a high-amylose starch (∼70% amylose) on its V-complex formation with stearic acid was examined. Gel-permeation chromatograms showed that amylopectin was degraded to smaller molecules as the debranching time increased from 6 to 24 h. Increased formation of debranched starch/stearic acid complexes (recovery yield of stearic acid from 45.17 to 89.31% and starch from 39.92 to 55.43%) was observed with increased debranching time (from 6 to 24 h) and complexation time (from 6 to 24 h). The X-ray diffraction patterns of the debranched starch/stearic acid complexes displayed a mixture of B-type and V-type patterns, with 2θ peaks at 7.6°, 13.1°, 17.2°, 20°, 21.6°, and 23.4°. The melting temperature and enthalpy changes of the debranched starch/stearic acid complexes were gradually enhanced with increasing debranching time. These results suggest that starch can be modified by debranching to produce a significant amount of debranched starch/stearic acid complexes.",10.1016/j.foodchem.2017.10.040,True,high,True,high,,"[""fatty acid\u2013starch complexation"", ""effect of enzymatic debranching on lipid binding""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": null, ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""Effect of debranching for a high-amylose starch (\u223c70% amylose) on its V-complex formation with stearic acid was examined."", ""Increased formation of debranched starch/stearic acid complexes (recovery yield of stearic acid from 45.17 to 89.31% and starch from 39.92 to 55.43%) was observed with increased debranching time (from 6 to 24 h) and complexation time (from 6 to 24 h).""], ""explanation"": ""The study investigates how enzymatic debranching of starch affects its ability to form complexes with stearic acid, a saturated fatty acid, thereby exploring lipid-starch interactions and the influence of lipid content on complex properties."", ""specific_topics"": [""fatty acid\u2013starch complexation"", ""effect of enzymatic debranching on lipid binding""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
1511134,Sequence of an oleosin cDNA from Brassica napus.,"Antibodies raised against purified rapeseed 19 kDa oleosin protein were used to screen an embryo-derived lambda gt11 expression library from Brassica napus. A near full-length cDNA clone, BnV, was isolated. The 781 bp cDNA contained an open reading frame of 549 bp followed by an untranslated region of 222 bp and a poly(A) region of 10 bp. Comparisons between this cDNA and a different oleosin cDNA previously isolated from the same library showed high degrees of sequence similarity in the central domain region and in the 3' untranslated region. Sequence similarities between the derived protein sequence of this cDNA and all other known oleosin protein sequences are discussed.",10.1007/BF00040541,True,high,True,high,"[""Brassica napus""]","[""oleosin"", ""seed oil bodies"", ""lipid storage""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""Brassica napus""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""Antibodies raised against purified rapeseed 19 kDa oleosin protein were used to screen an embryo-derived lambda gt11 expression library from Brassica napus."", ""Sequence similarities between the derived protein sequence of this cDNA and all other known oleosin protein sequences are discussed.""], ""explanation"": ""The study isolates and characterizes an oleosin cDNA from rapeseed. Oleosins are integral membrane proteins of oil bodies, key structures in seed lipid storage and metabolism, indicating direct investigation of lipid-related processes."", ""specific_topics"": [""oleosin"", ""seed oil bodies"", ""lipid storage""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
28916592,Cytological and Transcriptomic Analyses Reveal Important Roles of <i>CLE19</i> in Pollen Exine Formation.,"The CLAVATA3/ESR-RELATED (CLE) peptide signals are required for cell-cell communication in several plant growth and developmental processes. However, little is known regarding the possible functions of the CLEs in the anther. Here, we show that a T-DNA insertional mutant, and dominant-negative (DN) and overexpression (OX) transgenic plants of the <i>CLE19</i> gene, exhibited significantly reduced anther size and pollen grain number and abnormal pollen wall formation in Arabidopsis (<i>Arabidopsis thaliana</i>). Interestingly, the <i>DN</i>-<i>CLE19</i> pollen grains showed a more extensively covered surface, but <i>CLE19-OX</i> pollen exine exhibited clearly missing connections in the network and lacked separation between areas that normally form the lacunae. With a combination of cell biological, genetic, and transcriptomic analyses on <i>cle19</i>, <i>DN</i>-<i>CLE19</i>, and <i>CLE19-OX</i> plants, we demonstrated that <i>CLE19-OX</i> plants produced highly vacuolated and swollen <i>aborted microspores</i> (<i>ams</i>)-like tapetal cells, lacked lipidic tapetosomes and elaioplasts, and had abnormal pollen primexine without obvious accumulation of sporopollenin precursors. Moreover, <i>CLE19</i> is important for the normal expression of more than 1,000 genes, including the transcription factor gene <i>AMS</i>, 280 <i>AMS</i>-downstream genes, and other genes involved in pollen coat and pollen exine formation, lipid metabolism, pollen germination, and hormone metabolism. In addition, the <i>DN-CLE19(+/+) ams(-/-)</i> plants exhibited the <i>ams</i> anther phenotype and <i>ams(+/-)</i> partially suppressed the <i>DN-CLE19</i> transgene-induced pollen exine defects. These findings demonstrate that the proper amount of CLE19 signal is essential for the normal expression of <i>AMS</i> and its downstream gene networks in the regulation of anther development and pollen exine formation.",10.1104/pp.17.00439,True,high,True,high,"[""Arabidopsis thaliana""]","[""lipid metabolism"", ""pollen exine formation"", ""tapetum lipid transport""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""Arabidopsis thaliana""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""produced highly vacuolated and swollen aborted microspores (ams)-like tapetal cells, lacked lipidic tapetosomes and elaioplasts, and had abnormal pollen primexine without obvious accumulation of sporopollenin precursors."", ""Moreover, CLE19 is important for the normal expression of more than 1,000 genes, including the transcription factor gene AMS, 280 AMS\u2011downstream genes, and other genes involved in pollen coat and pollen exine formation, lipid metabolism, pollen germination, and hormone metabolism.""], ""explanation"": ""The study reports absence of lipidic tapetosomes and elaioplasts\u2014key lipid-containing organelles\u2014and identifies genes related to lipid metabolism, indicating direct investigation into lipid processes during pollen development."", ""specific_topics"": [""lipid metabolism"", ""pollen exine formation"", ""tapetum lipid transport""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
15504432,Tocopherol and tocotrienol accumulation during development of caryopses from barley (Hordeum vulgare L.).,"Tocotrienols are lipophilic antioxidants belonging to the tocochromanols, better known as vitamin E. Although present in cereal grains in high quantities not much is known about their function in plants. In a detailed study the temporal and spatial accumulation of tocotrienols and tocopherols during grain development in two barley cultivars was analyzed. Tocochromanols and lipids accumulated in parallel until 80% of the final dry weight of the kernels was reached. Later on the tocochromanol content did not change while the lipid content decreased. Generally, only about 13% of the tocochromanols were found in the germ fraction, whereas the pericarp fraction contained about 50% and the endosperm fraction about 37% of the tocochromanols. Altogether, about 85% of the tocochromanols were tocotrienols in both cultivars. In case of the tocopherols about 80% were found in the germ fraction and the remaining 20% in the pericarp fraction. Tocotrienols were almost equally present in the pericarp and the endosperm fraction. Individual forms of tocopherols and tocotrienols accumulated with different kinetics during barley grain development. The differences in distribution and accumulation indicate different functions of the individual tocochromanols during grain development.",10.1016/j.phytochem.2004.08.047,True,high,True,high,"[""Hordeum vulgare""]","[""lipid accumulation"", ""tochordanol distribution"", ""grain development""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""Hordeum vulgare""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""Tocochromanols and lipids accumulated in parallel until 80% of the final dry weight of the kernels was reached."", ""Later on the tocochromanol content did not change while the lipid content decreased.""], ""explanation"": ""The study tracks the dynamics of tocopherols and tocotrienols alongside lipid levels throughout barley grain development, directly linking to lipid metabolism and antioxidant distribution within the kernel."", ""specific_topics"": [""lipid accumulation"", ""tochordanol distribution"", ""grain development""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
26302041,The Peanut (Arachis hypogaea L.) Gene AhLPAT2 Increases the Lipid Content of Transgenic Arabidopsis Seeds.,"Lysophosphatidic acid acyltransferase (LPAT), which converts lysophosphatidic acid (LPA) to phosphatidic acid (PA), catalyzes the addition of fatty acyl moieties to the sn-2 position of the LPA glycerol backbone in triacylglycerol (TAG) biosynthesis. We recently reported the cloning and temporal-spatial expression of a peanut (Arachis hypogaea) AhLPAT2gene, showing that an increase in AhLPAT2 transcript levels was closely correlated with an increase in seed oil levels. However, the function of the enzyme encoded by the AhLPAT2 gene remains unclear. Here, we report that AhLPAT2 transcript levels were consistently higher in the seeds of a high-oil cultivar than in those of a low-oil cultivar across different seed developmental stages. Seed-specific overexpression of AhLPAT2 in Arabidopsis results in a higher percentage of oil in the seeds and greater-than-average seed weight in the transgenic plants compared with the wild-type plants, leading to a significant increase in total oil yield per plant. The total fatty acid (FA) content and the proportion of unsaturated FAs also increased. In the developing siliques of AhLPAT2-overexpressing plants, the expression levels of genes encoding crucial enzymes involved in de novo FA synthesis, acetyl-CoA subunit (AtBCCP2) and acyl carrier protein 1 (AtACP1) were elevated. AhLPAT2 overexpression also promoted the expression of several key genes related to TAG assembly, sucrose metabolism, and glycolysis. These results demonstrate that the expression of AhLPAT2 plays an important role in glycerolipid production in peanuts.",10.1371/journal.pone.0136170,True,high,True,high,"[""Arachis hypogaea"", ""Arabidopsis thaliana""]","[""triacylglycerol biosynthesis"", ""fatty acid composition"", ""lipid metabolism""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""Arachis hypogaea"", ""Arabidopsis thaliana""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""Lysophosphatidic acid acyltransferase (LPAT), which converts lysophosphatidic acid (LPA) to phosphatidic acid (PA), catalyzes the addition of fatty acyl moieties to the sn-2 position of the LPA glycerol backbone in triacylglycerol (TAG) biosynthesis."", ""The total fatty acid (FA) content and the proportion of unsaturated FAs also increased.""], ""explanation"": ""The study focuses on the LPAT enzyme\u2019s role in TAG biosynthesis and its impact on fatty acid composition, directly addressing lipid metabolic pathways."", ""specific_topics"": [""triacylglycerol biosynthesis"", ""fatty acid composition"", ""lipid metabolism""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
28879835,The nutritional quality of New Zealand breakfast cereals: an update.,"To compare the nutritional quality of New Zealand breakfast cereals in 2013 and 2017. Nutrition Information Panel data were collected from all cereals available from two large supermarket chains in 2017 and compared with earlier published data collected in 2013. Urban New Zealand supermarkets. The nutritional content of breakfast cereals ('biscuits and bites', 'brans', 'bubbles, flakes and puffs', 'children's cereals', 'muesli' and 'oats') was analysed for total energy, protein, fat (total and saturated), carbohydrate, sugar, fibre and Na. The Nutrient Profile Scoring Criterion (NPSC) for each cereal was calculated to determine the proportion of 'less healthy' cereals (NPSC≥4) in each product category. The energy and fat content of bubbles, flakes and puffs, muesli and oats were significantly higher in 2017 compared with 2013 (all P≤0·01). However, there was a small reduction in Na overall in 2017 (P<0·05). There was no change between 2013 and 2017 in the proportion of 'healthy' or 'less healthy' breakfast cereals available. The nutrient profile of breakfast cereals has not improved since 2013, suggesting that industry self-regulation of the nutritional composition of cereals in New Zealand is not working and needs urgent reconsideration.",10.1017/S1368980017002397,True,high,True,high,,"[""fat content"", ""saturated fat"", ""lipid composition""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": null, ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""The nutritional content of breakfast cereals ('biscuits and bites', 'brans', 'bubbles, flakes and puffs', 'children's cereals', 'muesli' and 'oats') was analysed for total energy, protein, fat (total and saturated), carbohydrate, sugar, fibre and Na."", ""The energy and fat content of bubbles, flakes and puffs, muesli and oats were significantly higher in 2017 compared with 2013 (all P\u22640\u00b701).""], ""explanation"": ""The study explicitly measures total and saturated fat levels in various cereal categories, indicating a direct investigation into lipid content and composition."", ""specific_topics"": [""fat content"", ""saturated fat"", ""lipid composition""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
15708974,Control of seed mass and seed yield by the floral homeotic gene APETALA2.,"APETALA2 (AP2) is best known for its role in the regulation of flower meristem and flower organ identity and development in Arabidopsis. We show here that AP2 also plays an important role in determining seed size, seed weight, and the accumulation of seed oil and protein. We demonstrate genetically that AP2 acts through the maternal sporophyte and endosperm genomes to control seed weight and seed yield. Thus, AP2 functions outside the boundaries of flower meristem and flower organ development to affect agronomically relevant traits in Arabidopsis.",10.1073/pnas.0409893102,True,high,True,high,"[""Arabidopsis thaliana""]","[""seed oil accumulation"", ""lipid biosynthesis"", ""fatty acid metabolism""]","{""task1_plant_research"": {""is_plant"": true, ""plant_species"": [""Arabidopsis thaliana""], ""confidence"": ""high""}, ""task2_lipid_relevance"": {""is_relevant"": true, ""evidence_sentences"": [""We show here that AP2 also plays an important role in determining seed size, seed weight, and the accumulation of seed oil and protein.""], ""explanation"": ""The abstract explicitly states that AP2 influences the accumulation of seed oil, indicating investigation into lipid content and potentially fatty acid composition within seeds."", ""specific_topics"": [""seed oil accumulation"", ""lipid biosynthesis"", ""fatty acid metabolism""], ""confidence"": ""high""}}",5: Lipid Storage & Lipid Droplets,success,5.0,Lipid Storage & Lipid Droplets
